snapshot_date,policy_start_year,business_type_category,chengdu_branch,second_level_organization,third_level_organization,customer_category_3,insurance_type,is_new_energy_vehicle,coverage_type,is_transferred_vehicle,renewal_status,vehicle_insurance_grade,highway_risk_grade,large_truck_score,small_truck_score,terminal_source,signed_premium_yuan,matured_premium_yuan,policy_count,claim_case_count,reported_claim_payment_yuan,expense_amount_yuan,commercial_premium_before_discount_yuan,premium_plan_yuan,marginal_contribution_amount_yuan,week_number
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,转保,,,A,,0106移动展业(App),27535.6,10106.9594246575,2,1,7554.0,8536.030000000002,10485.791076302996,10106.9594246575,-580.1957946824509,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,转保,,,B,,0101柜面,6388.31,4165.52816438356,1,0,0.0,1980.370000000001,3967.1654622157116,4165.52816438356,2874.218410958902,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,转保,,,B,,0106移动展业(App),19246.96,10040.5594520548,2,0,0.0,5966.560000000004,9763.596218733062,10040.5594520548,6927.98476991008,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,转保,,,C,,0101柜面,5837.02,2462.74268493151,0,0,0.0,1809.4800000000023,2345.4654329276727,2462.74268493151,1699.29084931507,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,转保,,,C,,0106移动展业(App),47984.06,14134.7351506849,2,1,4804.12,13976.279999999997,13702.64323539865,14134.7351506849,5213.601788501426,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,False,转保,,,D,,0106移动展业(App),8207.36,899.436712328767,0,0,0.0,2133.910000000004,856.6059988429907,899.436712328767,665.5835616438351,42
2025-10-19,2025,10吨以上-普货,成都,四川,天府,营业货车,商业保险,False,交三,True,转保,,,,,0106移动展业(App),7521.01,4842.29410958904,1,0,0.0,1165.7599999999968,4842.29410958904,4842.29410958904,4091.736301369864,42
2025-10-19,2025,10吨以上-普货,成都,四川,新都,营业货车,交强险,False,主全,False,新保,,,,,0106移动展业(App),12679.26,5754.3960892188,1,1,34500.0,633.9600000000004,5754.3960892188,5754.3960892188,-29033.322353712512,42
2025-10-19,2025,10吨以上-普货,成都,四川,新都,营业货车,交强险,False,主全,False,续保,,,B,,0101柜面,3381.13,1588.28190739847,0,0,0.0,169.05999999999995,1588.28190739847,1588.28190739847,1508.866167907594,42
2025-10-19,2025,10吨以上-普货,成都,四川,新都,营业货车,交强险,False,主全,False,续保,,,B,,0106移动展业(App),6762.26,4149.98969863014,1,0,0.0,338.1199999999999,4149.98969863014,4149.98969863014,3942.4859178082224,42
